itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
244177,Runed Dazzling Thorium Rod,gear (profession),500,-1,1,0,epic,TRUE,FALSE,TRUE,FALSE,FALSE
244176,Runed Brilliant Silver Rod,gear (profession),500,-1,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE
244175,Runed Refulgent Copper Rod,gear (profession),250,-1,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE
244179,Magister's Grand Focus,gear (combat),455,-1,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
244178,Thalassian Spellweaver's Wand,gear (combat),200,-1,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
243735,Oil of Dawn,consumable,455,0,5,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
243737,Smuggler's Enchanted Edge,consumable,455,0,5,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
243733,Thalassian Phoenix Oil,consumable,455,0,5,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
244009,Enchant Boots - Farstrider's Hunt,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243953,Enchant Boots - Lynx's Dexterity,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243983,Enchant Boots  - Shaladrassil's Roots,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243947,Enchant Chest - Mark of Nalorakk,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244003,Enchant Chest - Mark of the Magister,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243975,Enchant Chest - Mark of the Rootwarden,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243977,Enchant Chest - Mark of the Worldsoul,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243981,Enchant Helm - Empowered Blessing of Speed,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243951,Enchant Helm - Empowered Hex of Leeching,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244007,Enchant Helm - Empowered Rune of Avoidance,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243981,Enchant Helm - Blessing of Speed,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243949,Enchant Helm - Hex of Leeching,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244005,Enchant Helm - Rune of Avoidance,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243957,Enchant Ring - Eyes of the Eagle,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243987,Enchant Ring - Nature's Fury,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244015,Enchant Ring - Silvermoon's Alacrity,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244017,Enchant Ring - Silvermoon's Tenacity,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243959,Enchant Ring - Zul'jin's Mastery,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243955,Enchant Ring - Amani Mastery,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243985,Enchant Ring - Nature's Wrath,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244013,Enchant Ring - Thalassian Versatility,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244011,Enchant Ring - Thalassian Haste,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243963,Enchant Shoulders - Akil'zon's Swiftness,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243991,Enchant Shoulders - Amirdrassil's Grace,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244021,Enchant Shoulders - Silvermoon's Mending,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244019,Enchant Shoulders - Thalassian Recovery,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243961,Enchant Shoulders - Flight of the Eagle,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243989,Enchant Shoulders - Nature's Grace,item enhancement,250,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
244029,Enchant Weapon - Acuity of the Ren'dorei,item enhancement,480,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
