itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
222423,Sanctified Alloy,crafting reagent,525,0,2,0,epic,TRUE,FALSE,FALSE,FALSE,FALSE
222420,Charged Alloy,crafting reagent,525,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
222426,Ironclaw Alloy,crafting reagent,525,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
222417,Core Alloy,crafting reagent,525,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
222430,Everforged Breastplate,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222432,Everforged Defender,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222437,Everforged Gauntlets,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222431,Everforged Greatbelt,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222433,Everforged Helm,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222434,Everforged Legplates,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222436,Everforged Pauldrons,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222429,Everforged Sabatons,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222435,Everforged Vambraces,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222476,Dredger's Developed Legplates,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222478,Dredger's Developed Pauldrons,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222479,Dredger's Developed Gauntlets,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222475,Dredger's Developed Helm,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222474,Dredger's Developed Defender,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222473,Dredger's Developed Greatbelt,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222477,Dredger's Plate Vambraces,gear (combat),200,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222472,Dredger's Plate Breastplate,gear (combat),200,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222471,Dredger's Plate Sabatons,gear (combat),200,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
222447,Charged Claymore,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222449,Charged Crusher,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222446,Charged Facesmasher,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222448,Charged Halberd,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222444,Charged Hexsword,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222450,Charged Invoker,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222445,Charged Runeaxe,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
222451,Charged Slicer,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
