itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
219880,Carapace-Backed Hide,crafting reagent,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
219898,Chitin Armor Banding,crafting reagent,400,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
219883,Crystalfused Hide,crafting reagent,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
219892,Leyfused Hide,crafting reagent,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
219889,Sporecoated Hide,crafting reagent,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
219901,Storm-Touched Weapon Wrap,crafting reagent,400,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
219886,Writhing Hide,crafting reagent,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
219906,Defender's Armor Kit,item enhancement,400,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
219909,Stormbound Armor Kit,item enhancement,400,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
219905,Thunderous Drums,consumable,np.nan,0,1,np.nan,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
219912,Dual Layered Armor Kit,item enhancement,300,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
219334,Rune-Branded Armbands,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219333,Rune-Branded Grasps,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219329,Rune-Branded Hood,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219327,Rune-Branded Kickers,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219332,Rune-Branded Legwraps,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219330,Rune-Branded Mantle,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219328,Rune-Branded Tunic,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219331,Rune-Branded Waistband,gear (combat),380,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
219476,Spelunker's Practiced Hat,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
219479,Spelunker's Practiced Britches,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
219477,Spelunker's Practiced Shoulders,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
219478,Spelunker's Practiced Mitts,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
219480,Spelunker's Practiced Sash,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
219472,Spelunker's Leather Jerkin,gear (combat),150,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
