itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
221865,Chaos Circuit,crafting reagent,410,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
221868,Entropy Enhancer,crafting reagent,410,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
221862,Safety Switch,crafting reagent,410,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
225987,Bottled Brilliance,finishing reagent,410,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221859,Gyrating Gear,crafting reagent,410,0,2-Jan,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
221853,Handful of Bismuth Bolts,crafting reagent,410,0,2-Jan,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
221856,Whimsical Wiring,crafting reagent,410,0,2-Jan,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
221926,Blame Redirection Device,crafting reagent,410,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221932,Complicated Fuse Box,crafting reagent,410,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221923,Recalibrated Safety Switch,crafting reagent,410,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221938,Concealed Chaos Module,embellishment,410,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221941,Energy Redistribution Beacon,embellishment,410,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221935,Pouch of Pocket Grenades,embellishment,410,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221920,Adjustable Cogwheel,crafting reagent,435,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221917,Impeccable Cogwheel,crafting reagent,435,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221914,Overclocked Cogwheel,crafting reagent,435,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221911,Serrated Cogwheel,crafting reagent,435,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221805,Blasting Bracers,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221808,Clanking Cuffs,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221804,Dangerous Distraction Inhibitor,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221802,Overclocked Idea Generator,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221969,P.0.W. x2,gear (combat),435,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
221801,Studious Brilliance Expeditor,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221803,Supercharged Thought Enhancer,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221806,Venting Vambraces,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
221807,Whirring Wristwraps,gear (combat),435,np.nan,1,0,epic,TRUE,FALSE,TRUE,TRUE,TRUE
225646,4UT0-41M3R,gear (combat),200,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
225642,Acolyte's Goggles,gear (combat),150,np.nan,1,0,rare,TRUE,FALSE,TRUE,TRUE,TRUE
225645,Dredger's Goggles,gear (combat),150,np.nan,1,0,rare,TRUE,FALSE,TRUE,TRUE,TRUE
225643,Spelunker's Goggles,gear (combat),150,np.nan,1,0,rare,TRUE,FALSE,TRUE,TRUE,TRUE
225644,Tracker's Goggles,gear (combat),150,np.nan,1,0,rare,TRUE,FALSE,TRUE,TRUE,TRUE
221789,Aqirite Brainwave Projector,gear (profession),500,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221791,Aqirite Fisherfiend,gear (profession),500,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221798,Aqirite Fueled Samophlange,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE
221796,Aqirite Miner's Headgear,gear (profession),500,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221793,Lapidary's Aqirite Clamps,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE
221800,Miner's Aqirite Hoard,gear (profession),500,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
221787,Spring-Loaded Aqirite Fabric Cutters,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE
221788,Bismuth Brainwave Projector,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221790,Bismuth Fisherfiend,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221797,Bismuth Fueld Samophlange,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE
221795,Bismuth Miner's Headgear,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221792,Lapidary's Bismuth Clamps,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE
221799,Miner's Bismuth Hoard,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
221786,Spring-Loaded Bismuth Fabric Cutters,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE
224586,Box o' Booms,other,505,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
