itemID,itemName,,,,,,,,,,,,,,
244586,Smuggler's Leather Wristbands,238511,20,238513,10,,,,,,,,,,
244589,Scout's Scaled Bracers,238513,20,238511,10,,,,,,,,,,
244603,Blessed Pango Charm,236951,10,238523,1,238522,1,242788,2,238518,1,,,,
244674,Devouring Banding,236952,10,244635,1,,,,,,,,,,
244607,Primal Spore Binding,236950,10,238525,1,244631,1,,,,,,,,
244633,Infused Scalewoven Hide,236949,2,236950,2,236952,2,236951,2,238529,1,244631,1,,
244631,Scalewoven Hide,238518,1,238520,1,,,,,,,,,,
244637,Silvermoon Weapon Wrap,236949,2,238523,1,238518,1,,,,,,,,
244635,Sin'dorei Armor Banding,236949,2,238525,1,238520,1,,,,,,,,
244639,Void-touched Drums,236952,1,238525,1,238522,1,238511,10,238513,10,,,,
244642,Blood Knight's Armor Kit,251285,3,251665,10,236949,10,244633,1,244635,2,,,,
244640,Forest Hunter's Amor Kit,251285,3,251665,10,236951,10,244633,1,244635,2,,,,
244644,Thalassian Scout Armor Kit,251665,5,238522,1,238511,50,238513,50,,,,,,
244606,Hexwoven Strand,232875,2,251283,1,236951,20,238511,175,238513,100,244635,1,244633,1
244612,Row Walker's Deflectors,232875,2,251283,1,238511,140,244635,2,244633,1,243737,1,,
244613,Row Walker's Insurance,232875,2,251283,1,238511,200,244635,2,244633,1,243737,2,,
244614,Row Walker's Swiftgrips,232875,2,251283,1,238511,180,244635,2,244633,1,243737,1,,
244570,Silvermoon Agent's Coat,232875,2,251283,1,238511,150,238513,75,244635,2,244633,1,,
244571,Silvermoon Agent's Cover,232875,2,251283,1,238511,125,238513,65,244635,2,244633,1,,
244576,Silvermoon Agent's Deflectors,232875,2,251283,1,238511,100,238513,50,244635,1,244633,1,,
244575,Silvermoon Agent's Handwraps,232875,2,251283,1,238511,125,238513,65,244635,1,244633,1,,
244574,Silvermoon Agent's Leggings,232875,2,251283,1,238511,150,238513,75,244635,2,244633,1,,
244572,Silvermoon Agent's Mantle,232875,2,251283,1,238511,150,238513,75,244635,2,244633,1,,
244569,Silvermoon Agent's Sneakers,232875,2,251283,1,238511,125,238513,65,244635,1,244633,1,,
244573,Silvermoon Agent's Utility Belt,232875,2,251283,1,238511,100,238513,50,244635,1,244633,1,,
244601,World Tree Rootwraps,232875,2,251283,1,236950,20,238511,150,238513,75,244635,2,244633,1
244591,Smuggler's Reinforced Hood,238511,40,238513,20,,,,,,,,,,
244594,Smuggler's Reinforced Pants,238525,1,238511,40,238513,20,,,,,,,,
244592,Smuggler's Reinforced Shoulderguards,238523,1,238511,40,238513,20,,,,,,,,
244593,Smuggler's Reinforced Gloves,238522,1,238511,40,238513,20,,,,,,,,
244595,Smuggler's Reinforced Binding,238511,30,238513,15,,,,,,,,,,
244587,Smuggler's Leather Tunic,238511,25,238513,15,,,,,,,,,,
244585,Smuggler's Leather Footpads,238511,25,238513,10,,,,,,,,,,
244605,Axe-Flingin' Bands,232875,2,251283,1,236951,20,238511,100,238513,50,244635,2,244633,1
244580,Farstrider's Brilliant Plumes,232875,2,251283,1,238513,150,238511,75,244635,2,244633,1,,
244584,Farstrider's Plated Bracers,232875,2,251283,1,238513,100,238511,50,244635,1,244633,1,,
244577,Farstrider's Razor Talons,232875,2,251283,1,238513,125,238511,65,244635,1,244633,1,,
244582,Farstrider's Reinforced Faulds,232875,2,251283,1,238513,150,238511,75,244635,2,244633,1,,
244578,Farstrider's Scouting Vest,232875,2,251283,1,238513,150,238511,75,244635,2,244633,1,,
244583,Farstrider's Sharpened Claws,232875,2,251283,1,238513,125,238511,65,244635,1,244633,1,,
244581,Farstrider's Trophy Belt,232875,2,251283,1,238513,100,238511,50,244635,1,244633,1,,
244579,Farstrider's Unwavering Visage,232875,2,251283,1,238513,125,238511,65,244635,20,244633,1,,
244602,Ranger-General's Grips,232875,2,251283,1,236949,20,238513,125,238511,65,244635,2,244633,1
244611,World Tender's Barkclasp,232875,2,251283,1,236950,20,238513,175,238511,90,244635,1,244633,1
244610,World Tender's Rootslippers,232875,2,251283,1,236950,20,238513,125,238511,65,244635,2,244633,1
244609,World Tender's Trunkplate,232875,2,251283,1,236950,20,238513,150,238511,75,244635,2,244633,1
244596,Scout's Polished Skullcap,238513,40,238511,20,,,,,,,,,,
244599,Scout's Polished Legguards,238525,1,238513,40,238511,20,,,,,,,,
244597,Scout's Polished Spaulders,238523,1,238513,40,238511,20,,,,,,,,
244598,Scout's Polished Gauntlets,238522,1,238513,40,238511,20,,,,,,,,
244600,Scout's Polished Wrap,238513,30,238511,15,,,,,,,,,,
244590,Scout's Scaled Vest,238513,25,238511,15,,,,,,,,,,
244588,Scout's Scaled Boots,238513,25,238511,10,,,,,,,,,,
244557,Thalassian Competitor's Leather Belt,256559,4,238511,20,238513,10,238518,1,244635,1,,,,
244553,Thalassian Competitor's Leather Boots,256559,4,238511,40,238513,20,238518,1,244635,1,,,,
244554,Thalassian Competitor's Leather Chestpiece,256559,5,238511,30,238513,15,238518,1,244635,1,,,,
244559,Thalassian Competitor's Leather Gloves,256559,4,238511,20,238513,10,238518,1,244635,1,,,,
244555,Thalassian Competitor's Leather Mask,256559,5,238511,30,238513,15,238518,1,244635,1,,,,
244556,Thalassian Competitor's Leather Shoulderpads,256559,4,238511,40,238513,20,238518,1,244635,1,,,,
244558,Thalassian Competitor's Leather Trousers,256559,5,238511,40,238513,20,238518,1,244635,1,,,,
244560,Thalassian Competitor's Leather Wristwraps,256559,3,238511,20,238513,10,238518,1,244635,1,,,,
244563,Thalassian Competitor's Chain Cowl,256559,5,238513,30,238511,15,238520,1,244635,1,,,,
244568,Thalassian Competitor's Chain Cuffs,256559,3,238513,20,238511,10,238520,1,244635,1,,,,
244564,Thalassian Competitor's Chain Epaulets,256559,4,238513,40,238511,20,238520,1,244635,1,,,,
244565,Thalassian Competitor's Chain Girdle,256559,4,238513,20,238511,10,238520,1,244635,1,,,,
244567,Thalassian Competitor's Chain Grips,256559,4,238513,20,238511,10,238520,1,244635,1,,,,
244566,Thalassian Competitor's Chain Leggings,256559,5,238513,40,238511,20,238520,1,244635,1,,,,
244561,Thalassian Competitor's Chain Stompers,256559,5,238513,30,238511,15,238520,1,244635,1,,,,
244562,Thalassian Competitor's Chain Tunic,256559,4,238513,40,238511,15,238520,1,244635,1,,,,
244623,Eversong Hunter's Headcover,251665,20,236949,10,244631,2,238511,100,238513,100,,,,
244626,Sin'dorei Alchemist's Hat,251665,20,236949,10,244631,1,241281,3,,,,,,
244624,Sin'dorei Engineer's Gloves,236949,20,244631,2,243578,3,,,,,,,,
244628,Sin'dorei Forgemaster's Cover,251665,20,236949,10,244631,1,238204,10,,,,,,
244621,Sin'dorei Herbalist's Backpack,251665,20,236949,10,236780,4,244631,1,241281,2,,,,
244622,Sin'dorei Hunter's Pack,251665,20,236949,20,244631,2,238511,100,238513,100,,,,
244630,Sin'dorei Jeweler's Cover,251665,20,236949,10,244631,1,242620,10,,,,,,
244625,Sin'dorei Leathershaper's Smock,251665,20,236949,10,244631,2,238511,100,238513,100,,,,
244812,Thalassian Alchemist's Mixcap,251665,40,236951,40,245345,20,244633,1,241281,5,,,,
244814,Thalassian Gemshaper's  Grand Cover,251665,40,236951,40,245345,20,244633,1,242620,10,,,,
244807,Thalassian Herbtender's Cradle,251665,40,236951,40,245345,20,236780,8,244633,1,241281,4,,
244811,Thalassian Hideshaper's Regalia,251665,40,236951,40,245345,20,238528,1,244633,1,,,,
244813,Thalassian Ironbender's Regalia,251665,40,236951,40,245345,20,244633,1,238202,15,,,,
244810,Thalassian Scrapmaster's Gauntlets,236951,40,245345,20,244633,1,243578,6,,,,,,
244809,Thalassian Wildseeker's Stridercap,251665,40,236951,40,245345,20,238529,1,244633,1,,,,
244808,Thalassian Wildseeker's Workbag,251665,40,236951,40,245345,20,238530,1,244633,1,,,,
244627,Apprentice Smith's Apron,251665,10,238518,1,,,,,,,,,,
244620,Chemist's Cap,251665,10,238511,40,238513,30,,,,,,,,
244629,Apprentice Jeweler's Apron,251665,10,238511,40,238513,20,,,,,,,,
