itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
243576,Soul Sprocket,crafting reagent,605,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
243574,Song Gear,crafting reagent,450,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
244703,Consistent Cogwheel,crafting reagent,525,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
244697,Flux Cogwheel,crafting reagent,525,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
244699,Greased Cogwheel,crafting reagent,525,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
244701,Perfected Cogwheel,crafting reagent,525,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
248486,Emergency Soul Link,other,700,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
248138,Curious Red Button,other,-1,0,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
248485,Wormhole Generator: Quel'Thalas,other,-1,-1,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248132,Kinetic Ankle Primers,embellishment,700,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248130,Lucky Keychain,embellishment,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248135,"B1P, Scorcher of Souls",embellishment,700,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248136,"M3DDY, Travel-Sized",embellishment,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248137,"M3DDY, Travel-Sized",other,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
255843,"HU5H, Nonchalant Pup",embellishment,700,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
248409,W-47CH D0G,other,-1,0,1,-1,common,TRUE,FALSE,FALSE,FALSE,FALSE
244743,Aetherlume Eye Wrap,gear (combat),605,-1,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
244747,Aetherlume Silken Cuffs,gear (combat),605,-1,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
244771,Aetherlume Softsteppers,gear (combat),605,-1,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE
244759,Quel'dorei Cloth Goggles,gear (combat),425,-1,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
244755,Quel'dorei Silken Cuffs,gear (combat),425,-1,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
244767,Quel'dorei Sofsteppers,gear (combat),425,-1,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE
244739,Thalassian Competitor's Cloth Cuffs,gear (pvp),350,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
244735,Thalassian Competitor's Cloth Goggles,gear (pvp),350,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
