itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
251487,Prismatic Focusing Iris,embellishment,555,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
251489,Stabilizing Gemstone Bandolier,embellishment,555,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240974,Kaleidoscopic Prism,crafting reagent,555,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240972,Sin'dorei Lens,crafting reagent,555,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
240991,Sunglass Vial,crafting reagent,555,0,1,0,common,TRUE,FALSE,FALSE,FALSE,FALSE
240889,Flawless Deadly Peridot,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240891,Flawless Masterful Peridot,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240887,Flawless Quick Peridot,gem,325,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240893,Flawless Versatile Peridot,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
241137,Harandar Peridot Prism,other,325,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240861,Versatile Peridot,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240859,Masterful Peridot,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240857,Deadly Peridot,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240855,Quick Peridot,gem,200,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240913,Flawless Deadly Lapis,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240917,Flawless Masterful Lapis,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240915,Flawless Quick Lapis,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240911,Flawless Versatile Lapis,gem,325,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
241132,Amani Lapis Prism,other,325,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240883,Quick Lapis,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240885,Masterful Lapis,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240881,Deadly Lapis,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240879,Versatile Lapis,gem,200,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240897,Flawless Deadly Amethyst,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240895,Flawless Masterful Amethyst,gem,325,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240899,Flawless Quick Amethyst,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240901,Flawless Versatile Amethyst,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
241133,Tenebrous Amethyst Prism,other,325,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240869,Versatile Amethyst,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240867,Quick Amethyst,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240865,Deadly Amethyst,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240863,Masterful Amethyst,gem,200,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
240903,Flawless Deadly Garnet,gem,325,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240907,Flawless Masterful Garnet,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240905,Flawless Quick Garnet,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240909,Flawless Versatile Garnet,gem,400,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
241135,Sanguine Garnet Prism,other,325,-1,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
240877,Versatile Garnet,gem,275,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
